day,lessonTitle,phraseId,friendlyLatin,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual
7,مراجعة الأسبوع الأول,L09-D07-P02,nhar tlat f sba7 m2akked,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة الأسبوع الأول,L09-D07-P03,3tini WhatsApp dyalek w nsift lik localisation,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة الأسبوع الأول,L09-D07-P04,ashno khasskom b dabt?,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة الأسبوع الأول,L09-D07-P05,n9dr nwerik demo sghira,MISSING,MISSING,MISSING,MISSING,MISSING
8,بداية الاجتماع,L09-D08-P01,shukran 3la had l-ijtima3,MISSING,MISSING,MISSING,MISSING,MISSING
8,بداية الاجتماع,L09-D08-P02,wash kolshi wajed?,MISSING,MISSING,MISSING,MISSING,MISSING
8,بداية الاجتماع,L09-D08-P03,ghadi nbda b l-hadaf,MISSING,MISSING,MISSING,MISSING,MISSING
8,بداية الاجتماع,L09-D08-P04,n9dr nakhod notes?,MISSING,MISSING,MISSING,MISSING,MISSING
8,بداية الاجتماع,L09-D08-P05,sh7al 3ndkom mn waqt?,MISSING,MISSING,MISSING,MISSING,MISSING
9,توضيح الأسئلة,L09-D09-P01,t9dr tshra7 lia 3awtani aafak?,MISSING,MISSING,MISSING,MISSING,MISSING
9,توضيح الأسئلة,L09-D09-P02,ma fhemtsh had n-no9ta,MISSING,MISSING,MISSING,MISSING,MISSING
9,توضيح الأسئلة,L09-D09-P03,t9dr t3tini mital?,MISSING,MISSING,MISSING,MISSING,MISSING
9,توضيح الأسئلة,L09-D09-P04,ashno l-ahem haja?,MISSING,MISSING,MISSING,MISSING,MISSING
9,توضيح الأسئلة,L09-D09-P05,يعني khasskom livraison sريعة w taman mzyan,MISSING,MISSING,MISSING,MISSING,MISSING
10,الثمن والعرض التجاري,L09-D10-P01,bsh7al taman?,MISSING,MISSING,MISSING,MISSING,MISSING
10,الثمن والعرض التجاري,L09-D10-P02,t9dr tsift lia devis?,MISSING,MISSING,MISSING,MISSING,MISSING
10,الثمن والعرض التجاري,L09-D10-P03,taman kaytbedel 3la 7sab scope,MISSING,MISSING,MISSING,MISSING,MISSING
10,الثمن والعرض التجاري,L09-D10-P04,wash TVA dakla f taman?,MISSING,MISSING,MISSING,MISSING,MISSING
10,الثمن والعرض التجاري,L09-D10-P05,t9dr t3tina taman 7sen?,MISSING,MISSING,MISSING,MISSING,MISSING
11,الفاتورة والدفع,L09-D11-P01,khassni facture aafak,MISSING,MISSING,MISSING,MISSING,MISSING
11,الفاتورة والدفع,L09-D11-P02,kifash n9dro nkhlesso?,MISSING,MISSING,MISSING,MISSING,MISSING
11,الفاتورة والدفع,L09-D11-P03,sift lia les coordonnées dyal virement,MISSING,MISSING,MISSING,MISSING,MISSING
11,الفاتورة والدفع,L09-D11-P04,n9dr nakhod reçu?,MISSING,MISSING,MISSING,MISSING,MISSING
11,الفاتورة والدفع,L09-D11-P05,l-khlas ghadi ykoun b3d l-approval,MISSING,MISSING,MISSING,MISSING,MISSING
12,الآجال والتسليم,L09-D12-P01,imta ghadi ykoun wajed?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الآجال والتسليم,L09-D12-P02,l-deadline mohim,MISSING,MISSING,MISSING,MISSING,MISSING
12,الآجال والتسليم,L09-D12-P03,t9dro tslmo had simana?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الآجال والتسليم,L09-D12-P04,khassni confirmation lyoum,MISSING,MISSING,MISSING,MISSING,MISSING
12,الآجال والتسليم,L09-D12-P05,ashno waqef l-khdma?,MISSING,MISSING,MISSING,MISSING,MISSING
13,تأخير ومشكل صغير,L09-D13-P01,kayn wahed t2khir sghir,MISSING,MISSING,MISSING,MISSING,MISSING
13,تأخير ومشكل صغير,L09-D13-P02,smeh lia 3la t2khir,MISSING,MISSING,MISSING,MISSING,MISSING
13,تأخير ومشكل صغير,L09-D13-P03,l-file kan na9es,MISSING,MISSING,MISSING,MISSING,MISSING
13,تأخير ومشكل صغير,L09-D13-P04,n9dro nsawboha lyoum,MISSING,MISSING,MISSING,MISSING,MISSING
13,تأخير ومشكل صغير,L09-D13-P05,wash l-waqt jdid ysel7 lik?,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الأسبوع الثاني,L09-D14-P01,"shukran, sh7al 3ndkom mn waqt?",MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الأسبوع الثاني,L09-D14-P02,t9dr t3tini mital? يعني khasskom livraison sريعة,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الأسبوع الثاني,L09-D14-P03,sift lia devis w TVA dakla,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الأسبوع الثاني,L09-D14-P04,khassni facture w coordonnées dyal virement,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الأسبوع الثاني,L09-D14-P05,"smeh lia 3la t2khir, n9dro nslmo ghda?",MISSING,MISSING,MISSING,MISSING,MISSING
15,التفاوض بلطف,L09-D15-P01,taman shwiya tali3,MISSING,MISSING,MISSING,MISSING,MISSING
15,التفاوض بلطف,L09-D15-P02,wash kayn chi option akhor?,MISSING,MISSING,MISSING,MISSING,MISSING
15,التفاوض بلطف,L09-D15-P03,ash t9dro dirو lina?,MISSING,MISSING,MISSING,MISSING,MISSING
15,التفاوض بلطف,L09-D15-P04,l-jawda ahem mn rkhss,MISSING,MISSING,MISSING,MISSING,MISSING
15,التفاوض بلطف,L09-D15-P05,khllina nلقاو 7ell wstani,MISSING,MISSING,MISSING,MISSING,MISSING
16,صاحب القرار والموافقة,L09-D16-P01,shkun kayakhod l-qarar?,MISSING,MISSING,MISSING,MISSING,MISSING
16,صاحب القرار والموافقة,L09-D16-P02,wash khasskom approval?,MISSING,MISSING,MISSING,MISSING,MISSING
16,صاحب القرار والموافقة,L09-D16-P03,imta t9dro tjawbo?,MISSING,MISSING,MISSING,MISSING,MISSING
16,صاحب القرار والموافقة,L09-D16-P04,n9dro ntsennaw qararkom,MISSING,MISSING,MISSING,MISSING,MISSING
16,صاحب القرار والموافقة,L09-D16-P05,bghitiw tshawro dakhelian?,MISSING,MISSING,MISSING,MISSING,MISSING
17,العقد والوثائق,L09-D17-P01,t9dr tsift lia l-contrat?,MISSING,MISSING,MISSING,MISSING,MISSING
17,العقد والوثائق,L09-D17-P02,khassni n9rah luwel,MISSING,MISSING,MISSING,MISSING,MISSING
17,العقد والوثائق,L09-D17-P03,n9dr nakhod copie?,MISSING,MISSING,MISSING,MISSING,MISSING
17,العقد والوثائق,L09-D17-P04,fin nوقع?,MISSING,MISSING,MISSING,MISSING,MISSING
17,العقد والوثائق,L09-D17-P05,n9dro nzido wahed l-condition?,MISSING,MISSING,MISSING,MISSING,MISSING
18,البنك والمحاسبة البسيطة,L09-D18-P01,ashmn smiya dyal société nktbo f facture?,MISSING,MISSING,MISSING,MISSING,MISSING
18,البنك والمحاسبة البسيطة,L09-D18-P02,wash khasskom identifiant fiscal?,MISSING,MISSING,MISSING,MISSING,MISSING
18,البنك والمحاسبة البسيطة,L09-D18-P03,virement tsift,MISSING,MISSING,MISSING,MISSING,MISSING
18,البنك والمحاسبة البسيطة,L09-D18-P04,sift lia preuve dyal l-khlas aafak,MISSING,MISSING,MISSING,MISSING,MISSING
18,البنك والمحاسبة البسيطة,L09-D18-P05,wash katqblo cash?,MISSING,MISSING,MISSING,MISSING,MISSING
19,كواركينغ والطباعة والإنترنت,L09-D19-P01,wash 3ndkom bureau l nhar wahed?,MISSING,MISSING,MISSING,MISSING,MISSING
19,كواركينغ والطباعة والإنترنت,L09-D19-P02,n9dr nطبّع had document?,MISSING,MISSING,MISSING,MISSING,MISSING
19,كواركينغ والطباعة والإنترنت,L09-D19-P03,t9dr tscané lia hada?,MISSING,MISSING,MISSING,MISSING,MISSING
19,كواركينغ والطباعة والإنترنت,L09-D19-P04,l-internet ma khddamsh,MISSING,MISSING,MISSING,MISSING,MISSING
19,كواركينغ والطباعة والإنترنت,L09-D19-P05,khassni blasa haniya l-call,MISSING,MISSING,MISSING,MISSING,MISSING
20,خدمة فريلانسر أو مزود,L09-D20-P01,wash nta/nti disponible had simana?,MISSING,MISSING,MISSING,MISSING,MISSING
20,خدمة فريلانسر أو مزود,L09-D20-P02,l-mission sahla,MISSING,MISSING,MISSING,MISSING,MISSING
20,خدمة فريلانسر أو مزود,L09-D20-P03,n9dr nshof khdma qdima?,MISSING,MISSING,MISSING,MISSING,MISSING
20,خدمة فريلانسر أو مزود,L09-D20-P04,bsh7al w sh7al mn waqt?,MISSING,MISSING,MISSING,MISSING,MISSING
20,خدمة فريلانسر أو مزود,L09-D20-P05,khllina nbdaو b test sghir,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأسبوع الثالث,L09-D21-P01,khllina nلقاو 7ell wstani f taman,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأسبوع الثالث,L09-D21-P02,shkun kayakhod l-qarar w imta t9dro tjawbo?,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأسبوع الثالث,L09-D21-P03,sift l-contrat w 3tini copie aafak,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأسبوع الثالث,L09-D21-P04,"virement tsift, ghadi nsift preuve",MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأسبوع الثالث,L09-D21-P05,bsh7al w sh7al mn waqt l had l-mission?,MISSING,MISSING,MISSING,MISSING,MISSING
22,متابعة بعد الاجتماع,L09-D22-P01,shukran 3la waqtkom,MISSING,MISSING,MISSING,MISSING,MISSING
22,متابعة بعد الاجتماع,L09-D22-P02,ghadi nsift résumé dyal l-ijtima3,MISSING,MISSING,MISSING,MISSING,MISSING
22,متابعة بعد الاجتماع,L09-D22-P03,wash kayna chi haja na9sa?,MISSING,MISSING,MISSING,MISSING,MISSING
22,متابعة بعد الاجتماع,L09-D22-P04,imta nرجع ntواصل m3akom?,MISSING,MISSING,MISSING,MISSING,MISSING
22,متابعة بعد الاجتماع,L09-D22-P05,"ma kayn moshkil, khod waqtkom",MISSING,MISSING,MISSING,MISSING,MISSING
23,عرض تقديمي أو ديمو,L09-D23-P01,ghadi nوري tlt hajات,MISSING,MISSING,MISSING,MISSING,MISSING
23,عرض تقديمي أو ديمو,L09-D23-P02,wash katshofo l-screen?,MISSING,MISSING,MISSING,MISSING,MISSING
23,عرض تقديمي أو ديمو,L09-D23-P03,hadi hiya l-khotwa l-owla,MISSING,MISSING,MISSING,MISSING,MISSING
23,عرض تقديمي أو ديمو,L09-D23-P04,wash 3ndkom chi as2ila?,MISSING,MISSING,MISSING,MISSING,MISSING
23,عرض تقديمي أو ديمو,L09-D23-P05,n9dr nsift presentation b3d,MISSING,MISSING,MISSING,MISSING,MISSING
24,خدمة الزبناء والشكاية,L09-D24-P01,fhemt l-moshkil,MISSING,MISSING,MISSING,MISSING,MISSING
24,خدمة الزبناء والشكاية,L09-D24-P02,smeh lia 3la had l-iz3aj,MISSING,MISSING,MISSING,MISSING,MISSING
24,خدمة الزبناء والشكاية,L09-D24-P03,ashno numero dyal commande?,MISSING,MISSING,MISSING,MISSING,MISSING
24,خدمة الزبناء والشكاية,L09-D24-P04,ghadi nshوفو w njawbo lyoum,MISSING,MISSING,MISSING,MISSING,MISSING
24,خدمة الزبناء والشكاية,L09-D24-P05,n9dro nبدلوها wla nrj3o lik flوسك,MISSING,MISSING,MISSING,MISSING,MISSING
25,شراكة وعلاقات مهنية,L09-D25-P01,ymkn n9dro nkhdmo m3a b3diyatna,MISSING,MISSING,MISSING,MISSING,MISSING
25,شراكة وعلاقات مهنية,L09-D25-P02,ashno katdir société dyalkom?,MISSING,MISSING,MISSING,MISSING,MISSING
25,شراكة وعلاقات مهنية,L09-D25-P03,kayn wahed l-forsa mzyana hna,MISSING,MISSING,MISSING,MISSING,MISSING
25,شراكة وعلاقات مهنية,L09-D25-P04,khllina ntlqaw 3la qhwa w nhadro,MISSING,MISSING,MISSING,MISSING,MISSING
25,شراكة وعلاقات مهنية,L09-D25-P05,khllina nbqaw 3la tواصل,MISSING,MISSING,MISSING,MISSING,MISSING
26,معرض أو محل تجاري,L09-D26-P01,wash hadi stand dyal société dyalkom?,MISSING,MISSING,MISSING,MISSING,MISSING
26,معرض أو محل تجاري,L09-D26-P02,wash 3ndkom catalogue?,MISSING,MISSING,MISSING,MISSING,MISSING
26,معرض أو محل تجاري,L09-D26-P03,wash katbi3o b gros?,MISSING,MISSING,MISSING,MISSING,MISSING
26,معرض أو محل تجاري,L09-D26-P04,sh7al minimum dyal quantity?,MISSING,MISSING,MISSING,MISSING,MISSING
26,معرض أو محل تجاري,L09-D26-P05,n9dr nakhod carte visite dyalk?,MISSING,MISSING,MISSING,MISSING,MISSING
27,إدارة ووثائق رسمية,L09-D27-P01,ashmn document khass?,MISSING,MISSING,MISSING,MISSING,MISSING
27,إدارة ووثائق رسمية,L09-D27-P02,fin ndfe3 dossier?,MISSING,MISSING,MISSING,MISSING,MISSING
27,إدارة ووثائق رسمية,L09-D27-P03,wahed document na9es,MISSING,MISSING,MISSING,MISSING,MISSING
27,إدارة ووثائق رسمية,L09-D27-P04,imta nرجع?,MISSING,MISSING,MISSING,MISSING,MISSING
27,إدارة ووثائق رسمية,L09-D27-P05,n9dr nakhod copie mtkhtoma?,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L09-D28-P01,ghadi nsift résumé dyal l-ijtima3 w nرجع nhar l-khmis,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L09-D28-P02,wash katshofo l-screen? wash 3ndkom chi as2ila?,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L09-D28-P03,"fhemt l-moshkil, ghadi njawbo lyoum",MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L09-D28-P04,khllina ntlqaw 3la qhwa w nhadro 3la partenariat,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L09-D28-P05,ashmn document khass w fin ndfe3 dossier?,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف عمل مختلطة,L09-D29-P01,"mtsherrfin, ymkn n9dro nkhdmo m3a b3diyatna",MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف عمل مختلطة,L09-D29-P02,ashno khasskom b dabt w imta khasskom?,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف عمل مختلطة,L09-D29-P03,sift lia devis w facture aafak,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف عمل مختلطة,L09-D29-P04,"smeh lia 3la t2khir, n9dro nsawboha lyoum",MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف عمل مختلطة,L09-D29-P05,ghadi nsift résumé w nbqaw 3la tواصل,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار بزنس نهائي,L09-D30-P01,3ndi rendez-vous m2akked m3a l-manager,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار بزنس نهائي,L09-D30-P02,"ashno l-moshkil l-kbir, l-budget, w deadline?",MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار بزنس نهائي,L09-D30-P03,n9dr nوري demo w nsift devis,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار بزنس نهائي,L09-D30-P04,"b3d approval, nوقعو l-contrat w yji l-khlas",MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار بزنس نهائي,L09-D30-P05,"shukran 3la waqtkom, ghadi nرجع ghda",MISSING,MISSING,MISSING,MISSING,MISSING
