level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
7,21,3,مراجعة حياة الحي,L07-D21-P03,You say you are new in the neighborhood.,I am new in this neighborhood.,ana jdid f had l-7oma,أنا جديد فهاد الحومة,marhba bik,Locals may help more when they know you are new.,ana / jdid / f / had / l-7oma,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day21/l07-d21-p03-normal.mp3,assets/audio/level07/day21/l07-d21-p03-slow.mp3,assets/video/level07/day21/l07-d21-p03-scene.mp4,assets/images/video-posters/level07/day21/l07-d21-p03-poster.webp,assets/images/lesson-scenes/level07/day21/l07-d21-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 21: مراجعة حياة الحي. Show a foreign learner respectfully handling this situation: You say you are new in the neighborhood.. Visual focus: the phrase 'ana jdid f had l-7oma' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة حياة الحي'. Trigger: You say you are new in the neighborhood.. Learner says 'ana jdid f had l-7oma'. Moroccan person replies 'marhba bik'. End with a clear action showing the practical situation resolved respectfully.
7,21,3,مراجعة حياة الحي,L07-D21-P04,You ask for the quiet hours.,When should I avoid noise?,imta khasni ma ndirsh sda3?,إمتى خاصني ما نديرش صداع؟,b3d 10 dyal lil,Respecting quiet time builds trust.,imta / khasni / ma / ndirsh / sda3,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day21/l07-d21-p04-normal.mp3,assets/audio/level07/day21/l07-d21-p04-slow.mp3,assets/video/level07/day21/l07-d21-p04-scene.mp4,assets/images/video-posters/level07/day21/l07-d21-p04-poster.webp,assets/images/lesson-scenes/level07/day21/l07-d21-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 21: مراجعة حياة الحي. Show a foreign learner respectfully handling this situation: You ask for the quiet hours.. Visual focus: the phrase 'imta khasni ma ndirsh sda3?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة حياة الحي'. Trigger: You ask for the quiet hours.. Learner says 'imta khasni ma ndirsh sda3?'. Moroccan person replies 'b3d 10 dyal lil'. End with a clear action showing the practical situation resolved respectfully.
7,21,3,مراجعة حياة الحي,L07-D21-P05,You thank them for explaining.,Thank you for explaining.,shukran 3la t-tawdih,شكراً على التوضيح,marhba,Review day closes the social loop.,shukran / 3la / t-tawdih,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day21/l07-d21-p05-normal.mp3,assets/audio/level07/day21/l07-d21-p05-slow.mp3,assets/video/level07/day21/l07-d21-p05-scene.mp4,assets/images/video-posters/level07/day21/l07-d21-p05-poster.webp,assets/images/lesson-scenes/level07/day21/l07-d21-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 21: مراجعة حياة الحي. Show a foreign learner respectfully handling this situation: You thank them for explaining.. Visual focus: the phrase 'shukran 3la t-tawdih' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة حياة الحي'. Trigger: You thank them for explaining.. Learner says 'shukran 3la t-tawdih'. Moroccan person replies 'marhba'. End with a clear action showing the practical situation resolved respectfully.
7,22,4,المواعيد مع الخدمات,L07-D22-P01,You ask for an appointment.,Can we set an appointment?,n9dro n7ddo rendez-vous?,نقدرو نحددو رونديفو؟,"iyeh, imta nji?",Rendez-vous is common for appointments.,n9dro / n7ddo / rendez-vous,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day22/l07-d22-p01-normal.mp3,assets/audio/level07/day22/l07-d22-p01-slow.mp3,assets/video/level07/day22/l07-d22-p01-scene.mp4,assets/images/video-posters/level07/day22/l07-d22-p01-poster.webp,assets/images/lesson-scenes/level07/day22/l07-d22-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 22: المواعيد مع الخدمات. Show a foreign learner respectfully handling this situation: You ask for an appointment.. Visual focus: the phrase 'n9dro n7ddo rendez-vous?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'المواعيد مع الخدمات'. Trigger: You ask for an appointment.. Learner says 'n9dro n7ddo rendez-vous?'. Moroccan person replies 'iyeh, imta nji?'. End with a clear action showing the practical situation resolved respectfully."
7,22,4,المواعيد مع الخدمات,L07-D22-P02,You ask if morning is possible.,Is morning possible?,wash s-sba7 mumkin?,واش الصباح ممكن؟,"iyeh, 3la 10",Time negotiation matters for services.,wash / s-sba7 / mumkin,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day22/l07-d22-p02-normal.mp3,assets/audio/level07/day22/l07-d22-p02-slow.mp3,assets/video/level07/day22/l07-d22-p02-scene.mp4,assets/images/video-posters/level07/day22/l07-d22-p02-poster.webp,assets/images/lesson-scenes/level07/day22/l07-d22-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 22: المواعيد مع الخدمات. Show a foreign learner respectfully handling this situation: You ask if morning is possible.. Visual focus: the phrase 'wash s-sba7 mumkin?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'المواعيد مع الخدمات'. Trigger: You ask if morning is possible.. Learner says 'wash s-sba7 mumkin?'. Moroccan person replies 'iyeh, 3la 10'. End with a clear action showing the practical situation resolved respectfully."
7,22,4,المواعيد مع الخدمات,L07-D22-P03,You say you will be at home.,I will be at home.,ghadi nkun f dar,غادي نكون فالدار,"wakha, nji 3ndk",Useful when waiting for a technician or delivery.,ghadi / nkun / f / dar,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day22/l07-d22-p03-normal.mp3,assets/audio/level07/day22/l07-d22-p03-slow.mp3,assets/video/level07/day22/l07-d22-p03-scene.mp4,assets/images/video-posters/level07/day22/l07-d22-p03-poster.webp,assets/images/lesson-scenes/level07/day22/l07-d22-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 22: المواعيد مع الخدمات. Show a foreign learner respectfully handling this situation: You say you will be at home.. Visual focus: the phrase 'ghadi nkun f dar' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'المواعيد مع الخدمات'. Trigger: You say you will be at home.. Learner says 'ghadi nkun f dar'. Moroccan person replies 'wakha, nji 3ndk'. End with a clear action showing the practical situation resolved respectfully."
7,22,4,المواعيد مع الخدمات,L07-D22-P04,You ask them to confirm before coming.,"Confirm before you come, please.",confirmi m3aya qbel ma tji aafak,كونفريمي معايا قبل ما تجي عافاك,wakha,Confirming avoids missed appointments.,confirmi / m3aya / qbel / ma / tji / aafak,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day22/l07-d22-p04-normal.mp3,assets/audio/level07/day22/l07-d22-p04-slow.mp3,assets/video/level07/day22/l07-d22-p04-scene.mp4,assets/images/video-posters/level07/day22/l07-d22-p04-poster.webp,assets/images/lesson-scenes/level07/day22/l07-d22-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 22: المواعيد مع الخدمات. Show a foreign learner respectfully handling this situation: You ask them to confirm before coming.. Visual focus: the phrase 'confirmi m3aya qbel ma tji aafak' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'المواعيد مع الخدمات'. Trigger: You ask them to confirm before coming.. Learner says 'confirmi m3aya qbel ma tji aafak'. Moroccan person replies 'wakha'. End with a clear action showing the practical situation resolved respectfully.
7,22,4,المواعيد مع الخدمات,L07-D22-P05,You say the appointment changed.,The appointment changed.,rendez-vous tbdel,رونديفو تبدل,imta wlla?,Simple phrase for schedule changes.,rendez-vous / tbdel,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day22/l07-d22-p05-normal.mp3,assets/audio/level07/day22/l07-d22-p05-slow.mp3,assets/video/level07/day22/l07-d22-p05-scene.mp4,assets/images/video-posters/level07/day22/l07-d22-p05-poster.webp,assets/images/lesson-scenes/level07/day22/l07-d22-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 22: المواعيد مع الخدمات. Show a foreign learner respectfully handling this situation: You say the appointment changed.. Visual focus: the phrase 'rendez-vous tbdel' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'المواعيد مع الخدمات'. Trigger: You say the appointment changed.. Learner says 'rendez-vous tbdel'. Moroccan person replies 'imta wlla?'. End with a clear action showing the practical situation resolved respectfully.
7,23,4,دفع الكراء والوصل,L07-D23-P01,You say you want to pay rent.,I want to pay the rent.,bghit nkhlles l-kra,بغيت نخلص الكرا,wakha,Simple direct rent-payment phrase.,bghit / nkhlles / l-kra,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day23/l07-d23-p01-normal.mp3,assets/audio/level07/day23/l07-d23-p01-slow.mp3,assets/video/level07/day23/l07-d23-p01-scene.mp4,assets/images/video-posters/level07/day23/l07-d23-p01-poster.webp,assets/images/lesson-scenes/level07/day23/l07-d23-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 23: دفع الكراء والوصل. Show a foreign learner respectfully handling this situation: You say you want to pay rent.. Visual focus: the phrase 'bghit nkhlles l-kra' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'دفع الكراء والوصل'. Trigger: You say you want to pay rent.. Learner says 'bghit nkhlles l-kra'. Moroccan person replies 'wakha'. End with a clear action showing the practical situation resolved respectfully.
7,23,4,دفع الكراء والوصل,L07-D23-P02,You ask if you can pay by transfer.,Can I pay by bank transfer?,n9dr nkhlles b-virement?,نقدر نخلص بڤيرمون؟,"iyeh / la, cash حسن",Payment methods vary; clarify.,n9dr / nkhlles / b-virement,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day23/l07-d23-p02-normal.mp3,assets/audio/level07/day23/l07-d23-p02-slow.mp3,assets/video/level07/day23/l07-d23-p02-scene.mp4,assets/images/video-posters/level07/day23/l07-d23-p02-poster.webp,assets/images/lesson-scenes/level07/day23/l07-d23-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 23: دفع الكراء والوصل. Show a foreign learner respectfully handling this situation: You ask if you can pay by transfer.. Visual focus: the phrase 'n9dr nkhlles b-virement?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'دفع الكراء والوصل'. Trigger: You ask if you can pay by transfer.. Learner says 'n9dr nkhlles b-virement?'. Moroccan person replies 'iyeh / la, cash حسن'. End with a clear action showing the practical situation resolved respectfully."
