level,day,week,lessonTitleArabic,lessonTitleEnglish,phraseId,friendlyLatin,arabic,english,scenario,possibleMoroccanReply,cultureNote,pronunciationParts,imagePromptSeed,videoActionSeed,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,status
4,20,3,الدفع والصرف,Paying and Change,L04-D20-P05,يعني kolshi miya w tmanin?,يعني كلشي مية وتمانين؟,So the total is 180?,Confirm the total.,iyeh,Confirm before paying to avoid misunderstanding.,يعني kolshi / miya w tmanin?,"Realistic Moroccan souk/shopping scene, Level 4 Day 20: الدفع والصرف. Show a foreign learner politely handling this situation: Confirm the total.. Visual focus: the phrase 'يعني kolshi miya w tmanin?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الدفع والصرف'. Trigger: Confirm the total.. Learner says 'يعني kolshi miya w tmanin?'. Moroccan seller replies 'iyeh'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day20/l04-d20-p05-normal.mp3,assets/audio/level04/day20/l04-d20-p05-slow.mp3,assets/video/level04/day20/l04-d20-p05-scene.mp4,assets/images/video-posters/level04/day20/l04-d20-p05-poster.webp,assets/images/lesson-scenes/level04/day20/l04-d20-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,21,3,مراجعة الأسبوع 3: ثقة في السلعة,Week 3 Review: Product Confidence,L04-D21-P01,wach hada jeld s7i7?,واش هادا جلد صحيح؟,Is this real leather?,Review leather.,iyeh,Quality review.,wach / hada / jeld / s7i7?,"Realistic Moroccan souk/shopping scene, Level 4 Day 21: مراجعة الأسبوع 3: ثقة في السلعة. Show a foreign learner politely handling this situation: Review leather.. Visual focus: the phrase 'wach hada jeld s7i7?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 3: ثقة في السلعة'. Trigger: Review leather.. Learner says 'wach hada jeld s7i7?'. Moroccan seller replies 'iyeh'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day21/l04-d21-p01-normal.mp3,assets/audio/level04/day21/l04-d21-p01-slow.mp3,assets/video/level04/day21/l04-d21-p01-scene.mp4,assets/images/video-posters/level04/day21/l04-d21-p01-poster.webp,assets/images/lesson-scenes/level04/day21/l04-d21-p01-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,21,3,مراجعة الأسبوع 3: ثقة في السلعة,Week 3 Review: Product Confidence,L04-D21-P02,mnin hadi?,منين هادي؟,Where is it from?,Review textile origin.,mn atlas,Cultural/product origin review.,mnin / hadi?,"Realistic Moroccan souk/shopping scene, Level 4 Day 21: مراجعة الأسبوع 3: ثقة في السلعة. Show a foreign learner politely handling this situation: Review textile origin.. Visual focus: the phrase 'mnin hadi?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 3: ثقة في السلعة'. Trigger: Review textile origin.. Learner says 'mnin hadi?'. Moroccan seller replies 'mn atlas'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day21/l04-d21-p02-normal.mp3,assets/audio/level04/day21/l04-d21-p02-slow.mp3,assets/video/level04/day21/l04-d21-p02-scene.mp4,assets/images/video-posters/level04/day21/l04-d21-p02-poster.webp,assets/images/lesson-scenes/level04/day21/l04-d21-p02-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,21,3,مراجعة الأسبوع 3: ثقة في السلعة,Week 3 Review: Product Confidence,L04-D21-P03,ghlefha mzyan aafak,غلفها مزيان عافاك,"Wrap it well, please.",Review wrapping.,wakha,Travel packing review.,ghlefha / mzyan / aafak,"Realistic Moroccan souk/shopping scene, Level 4 Day 21: مراجعة الأسبوع 3: ثقة في السلعة. Show a foreign learner politely handling this situation: Review wrapping.. Visual focus: the phrase 'ghlefha mzyan aafak' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 3: ثقة في السلعة'. Trigger: Review wrapping.. Learner says 'ghlefha mzyan aafak'. Moroccan seller replies 'wakha'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day21/l04-d21-p03-normal.mp3,assets/audio/level04/day21/l04-d21-p03-slow.mp3,assets/video/level04/day21/l04-d21-p03-scene.mp4,assets/images/video-posters/level04/day21/l04-d21-p03-poster.webp,assets/images/lesson-scenes/level04/day21/l04-d21-p03-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,21,3,مراجعة الأسبوع 3: ثقة في السلعة,Week 3 Review: Product Confidence,L04-D21-P04,wash l-athmana thabtin?,واش الأثمان ثابتين؟,Are the prices fixed?,Review fixed price.,iyeh,Respect fixed-price context.,wash / l-athmana / thabtin?,"Realistic Moroccan souk/shopping scene, Level 4 Day 21: مراجعة الأسبوع 3: ثقة في السلعة. Show a foreign learner politely handling this situation: Review fixed price.. Visual focus: the phrase 'wash l-athmana thabtin?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 3: ثقة في السلعة'. Trigger: Review fixed price.. Learner says 'wash l-athmana thabtin?'. Moroccan seller replies 'iyeh'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day21/l04-d21-p04-normal.mp3,assets/audio/level04/day21/l04-d21-p04-slow.mp3,assets/video/level04/day21/l04-d21-p04-scene.mp4,assets/images/video-posters/level04/day21/l04-d21-p04-poster.webp,assets/images/lesson-scenes/level04/day21/l04-d21-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,21,3,مراجعة الأسبوع 3: ثقة في السلعة,Week 3 Review: Product Confidence,L04-D21-P05,nqdr nkhles b la carte?,نقدر نخلص بالكارت؟,Can I pay by card?,Review payment.,cash only,Payment review.,nqdr nkhles / b la carte?,"Realistic Moroccan souk/shopping scene, Level 4 Day 21: مراجعة الأسبوع 3: ثقة في السلعة. Show a foreign learner politely handling this situation: Review payment.. Visual focus: the phrase 'nqdr nkhles b la carte?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 3: ثقة في السلعة'. Trigger: Review payment.. Learner says 'nqdr nkhles b la carte?'. Moroccan seller replies 'cash only'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day21/l04-d21-p05-normal.mp3,assets/audio/level04/day21/l04-d21-p05-slow.mp3,assets/video/level04/day21/l04-d21-p05-scene.mp4,assets/images/video-posters/level04/day21/l04-d21-p05-poster.webp,assets/images/lesson-scenes/level04/day21/l04-d21-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,22,4,الإرجاع والمشاكل,Returning and Problems,L04-D22-P01,kayn moshkil f hadi,كاين مشكل فهادي,There is a problem with this.,Say there is a problem.,shno l-moshkil?,Stay calm; problem phrases should not sound accusatory.,kayn / moshkil / f / hadi,"Realistic Moroccan souk/shopping scene, Level 4 Day 22: الإرجاع والمشاكل. Show a foreign learner politely handling this situation: Say there is a problem.. Visual focus: the phrase 'kayn moshkil f hadi' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الإرجاع والمشاكل'. Trigger: Say there is a problem.. Learner says 'kayn moshkil f hadi'. Moroccan seller replies 'shno l-moshkil?'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day22/l04-d22-p01-normal.mp3,assets/audio/level04/day22/l04-d22-p01-slow.mp3,assets/video/level04/day22/l04-d22-p01-scene.mp4,assets/images/video-posters/level04/day22/l04-d22-p01-poster.webp,assets/images/lesson-scenes/level04/day22/l04-d22-p01-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,22,4,الإرجاع والمشاكل,Returning and Problems,L04-D22-P02,mكسora,مكسورة,It is broken.,Say it is broken.,nchouf,For fragile items; use calm tone.,mكسora,"Realistic Moroccan souk/shopping scene, Level 4 Day 22: الإرجاع والمشاكل. Show a foreign learner politely handling this situation: Say it is broken.. Visual focus: the phrase 'mكسora' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الإرجاع والمشاكل'. Trigger: Say it is broken.. Learner says 'mكسora'. Moroccan seller replies 'nchouf'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day22/l04-d22-p02-normal.mp3,assets/audio/level04/day22/l04-d22-p02-slow.mp3,assets/video/level04/day22/l04-d22-p02-scene.mp4,assets/images/video-posters/level04/day22/l04-d22-p02-poster.webp,assets/images/lesson-scenes/level04/day22/l04-d22-p02-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,22,4,الإرجاع والمشاكل,Returning and Problems,L04-D22-P03,nqdr nبدlha?,نقدر نبدلها؟,Can I exchange it?,Ask to exchange it.,iyeh / la,Exchange policies vary in souks.,nqdr / nبدlha?,"Realistic Moroccan souk/shopping scene, Level 4 Day 22: الإرجاع والمشاكل. Show a foreign learner politely handling this situation: Ask to exchange it.. Visual focus: the phrase 'nqdr nبدlha?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الإرجاع والمشاكل'. Trigger: Ask to exchange it.. Learner says 'nqdr nبدlha?'. Moroccan seller replies 'iyeh / la'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day22/l04-d22-p03-normal.mp3,assets/audio/level04/day22/l04-d22-p03-slow.mp3,assets/video/level04/day22/l04-d22-p03-scene.mp4,assets/images/video-posters/level04/day22/l04-d22-p03-poster.webp,assets/images/lesson-scenes/level04/day22/l04-d22-p03-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,22,4,الإرجاع والمشاكل,Returning and Problems,L04-D22-P04,wach mumkin ترجع liya flous?,واش ممكن ترجع ليا الفلوس؟,Is a refund possible?,Ask if refund is possible.,ma mumkinsh,Refunds are less common than exchange.,wach mumkin / ترجع liya flous?,"Realistic Moroccan souk/shopping scene, Level 4 Day 22: الإرجاع والمشاكل. Show a foreign learner politely handling this situation: Ask if refund is possible.. Visual focus: the phrase 'wach mumkin ترجع liya flous?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الإرجاع والمشاكل'. Trigger: Ask if refund is possible.. Learner says 'wach mumkin ترجع liya flous?'. Moroccan seller replies 'ma mumkinsh'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day22/l04-d22-p04-normal.mp3,assets/audio/level04/day22/l04-d22-p04-slow.mp3,assets/video/level04/day22/l04-d22-p04-scene.mp4,assets/images/video-posters/level04/day22/l04-d22-p04-poster.webp,assets/images/lesson-scenes/level04/day22/l04-d22-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,22,4,الإرجاع والمشاكل,Returning and Problems,L04-D22-P05,shriتها lyoum,شريتها اليوم,I bought it today.,Say I bought it today.,fin ticket?,Timing matters for exchanges.,shriتها / lyoum,"Realistic Moroccan souk/shopping scene, Level 4 Day 22: الإرجاع والمشاكل. Show a foreign learner politely handling this situation: Say I bought it today.. Visual focus: the phrase 'shriتها lyoum' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الإرجاع والمشاكل'. Trigger: Say I bought it today.. Learner says 'shriتها lyoum'. Moroccan seller replies 'fin ticket?'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day22/l04-d22-p05-normal.mp3,assets/audio/level04/day22/l04-d22-p05-slow.mp3,assets/video/level04/day22/l04-d22-p05-scene.mp4,assets/images/video-posters/level04/day22/l04-d22-p05-poster.webp,assets/images/lesson-scenes/level04/day22/l04-d22-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,23,4,التغليف والسفر,Packing and Travel Home,L04-D23-P01,ghlefha l-safar aafak,غلفها للسفر عافاك,"Pack it for travel, please.",Ask for travel packing.,wakha,"Important for ceramics, glass, and gifts.",ghlefha / l-safar / aafak,"Realistic Moroccan souk/shopping scene, Level 4 Day 23: التغليف والسفر. Show a foreign learner politely handling this situation: Ask for travel packing.. Visual focus: the phrase 'ghlefha l-safar aafak' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'التغليف والسفر'. Trigger: Ask for travel packing.. Learner says 'ghlefha l-safar aafak'. Moroccan seller replies 'wakha'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day23/l04-d23-p01-normal.mp3,assets/audio/level04/day23/l04-d23-p01-slow.mp3,assets/video/level04/day23/l04-d23-p01-scene.mp4,assets/images/video-posters/level04/day23/l04-d23-p01-poster.webp,assets/images/lesson-scenes/level04/day23/l04-d23-p01-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,23,4,التغليف والسفر,Packing and Travel Home,L04-D23-P02,wach ghadi tdokhol f valiza?,واش غادي تدخل فالفاليزة؟,Will it fit in my suitcase?,Ask if it fits in suitcase.,iyeh / la,Practical luggage phrase.,wach ghadi / tdokhol f valiza?,"Realistic Moroccan souk/shopping scene, Level 4 Day 23: التغليف والسفر. Show a foreign learner politely handling this situation: Ask if it fits in suitcase.. Visual focus: the phrase 'wach ghadi tdokhol f valiza?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'التغليف والسفر'. Trigger: Ask if it fits in suitcase.. Learner says 'wach ghadi tdokhol f valiza?'. Moroccan seller replies 'iyeh / la'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day23/l04-d23-p02-normal.mp3,assets/audio/level04/day23/l04-d23-p02-slow.mp3,assets/video/level04/day23/l04-d23-p02-scene.mp4,assets/images/video-posters/level04/day23/l04-d23-p02-poster.webp,assets/images/lesson-scenes/level04/day23/l04-d23-p02-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
